special_id,canonical_or_tag,general_overlap,previous_product_fit_verdict,final_reverse_audit_verdict,final_reason,general_discoverability_note,provenance_note,source_batch
2924,public_urination,YES,KEEP,KEEP_SPECIAL,public_urinationはfluid・排泄・授乳などのspecific state/actionを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2925,spread_eagle_position,YES,KEEP,KEEP_SPECIAL,spread_eagle_positionは性的体位・構図・internal/cross-section viewとして独立して発見する価値を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2926,hands_on_own_crotch,YES,KEEP,KEEP_SPECIAL,hands_on_own_crotchは具体的なsexual actionまたはactor/body-site relationを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2927,biting_breast,YES,KEEP,KEEP_SPECIAL,biting_breastは具体的なsexual actionまたはactor/body-site relationを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2928,male_pregnancy,YES,KEEP,KEEP_SPECIAL,male_pregnancyは一般語への正規化で身体状態・body-siteの意味を失う具体的概念を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2929,unworn_butt_plug,YES,KEEP,KEEP_SPECIAL,unworn_butt_plugは性的な器具・object identityまたはその使用状態を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2930,pregnancy_halo,YES,KEEP,KEEP_SPECIAL,pregnancy_haloは一般語への正規化で身体状態・body-siteの意味を失う具体的概念を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2931,imminent_breast_grab,YES,KEEP,KEEP_SPECIAL,imminent_breast_grabは具体的なsexual actionまたはactor/body-site relationを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2932,mole_under_breast,YES,KEEP,KEEP_SPECIAL,mole_under_breastは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2933,licking_leg,YES,KEEP,KEEP_SPECIAL,licking_legは具体的なsexual actionまたはactor/body-site relationを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2934,blood_on_stomach,YES,KEEP,KEEP_SPECIAL,blood_on_stomachはR18G・損傷・特殊な身体状態を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2935,bloomers_around_one_leg,YES,KEEP,KEEP_SPECIAL,bloomers_around_one_legは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2936,holding_gag,YES,KEEP,KEEP_SPECIAL,holding_gagはBDSM・拘束・特殊器具またはその状態を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2937,underwear_around_one_leg,YES,KEEP,KEEP_SPECIAL,underwear_around_one_legは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2938,breast_sucking_through_clothes,YES,KEEP,KEEP_SPECIAL,breast_sucking_through_clothesは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2939,leash_in_mouth,YES,KEEP,KEEP_SPECIAL,leash_in_mouthはBDSM・拘束・特殊器具またはその状態を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2940,thigh_peek,YES,KEEP,KEEP_SPECIAL,thigh_peekは特殊な露出・衣服越し状態・body-site/object placementを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2941,wraparound_tape_gag,YES,KEEP,KEEP_SPECIAL,wraparound_tape_gagはBDSM・拘束・特殊器具またはその状態を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2942,pregnancy_mark,YES,KEEP,KEEP_SPECIAL,pregnancy_markは一般語への正規化で身体状態・body-siteの意味を失う具体的概念を明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
2943,poking_own_breast,YES,KEEP,KEEP_SPECIAL,poking_own_breastは具体的なsexual actionまたはactor/body-site relationを明示的に探して選択するdeep-discovery価値があるため、General exact overlapがあってもKEEP_SPECIAL。,#64 effective sidecarにexact canonical overlapなし。Generalだけでの到達性は未確認。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。Issue #96追加候補。#96のSPECIAL_CANDIDATE採用理由を補助証拠として再確認。旧Product-Fit=KEEP。production Special/catalog/UserDataは変更していない。,B4
