row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file
I70-042901,gal_gun,Copyright,70,ぎゃる☆がん,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-042912,jiangnan_baijingtu,Copyright,70,江南百景图,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv
I70-042943,the_avengers_(2012),Copyright,70,アベンジャーズ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-080176,yonezu_kenshi,Artist,70,米津玄師,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-042967,hakusen_(idolmaster),Copyright,69,白線,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-043002,police_and_lady,Copyright,69,えまちづ,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv
I70-080385,koyama_shigeto,Artist,69,コヤマシゲト,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-080561,sekiguchi_kanami,Artist,69,関口可奈味,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-080665,yoshinari_kou,Artist,69,吉成鋼,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-043078,virtual_insanity_(song),Copyright,68,Virtual Insanity,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-080945,mori_toshimichi,Artist,68,森利道,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-043135,tragic_drops_(love_live!),Copyright,67,Tragic Drops,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-081315,izubuchi_yutaka,Artist,67,出渕裕,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-081583,takahashi_keitarou,Artist,67,高橋慶太郎,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-029342,jason_voorhees_(kotobukiya_bishoujo),Character,66,ジェイソン・ボーヒーズ,ジェイソン・ボーヒーズ（コトブキヤ・ビショーホ）,single Japanese candidate with no conflicting evidence,variant_lost_qualifier_batch003_04.csv
I70-043162,how_to_train_your_dragon_1,Copyright,66,ヒックとドラゴン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-043215,emotion_(love_live!),Copyright,65,EMOTION,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-043225,kocchi_muite_baby_(vocaloid),Copyright,65,こっち向いて Baby,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-043229,magna_carta_crimson_stigmata,Copyright,65,マグナカルタ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-082634,ryo_chimo,Artist,65,りょーちも,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-030374,mine_riko,Character,63,みね_りこ,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv
I70-043346,kiki_kaikai_(series),Copyright,63,奇々怪界,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-043350,mirror's_edge_(series),Copyright,63,Mirror's Edge,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-083787,takahashi_kazuki,Artist,63,高橋和希,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-083862,yanase_takayuki,Artist,63,柳瀬敬之,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-043423,siren_1,Copyright,62,SIREN,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-084053,hirano_toshihiro,Artist,62,平野俊弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-084201,mizuno_eita,Artist,62,水野英多,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-030969,hiwa_yurina,Character,61,日和_侑里奈,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv
I70-084964,takeda_hinata,Artist,61,武田日向,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-084995,tsurumaki_kazuya,Artist,61,鶴巻和哉,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-031351,katsuragi_marina_(exs-tia_m),Character,60,葛城真理奈,,variant/form rendering plausible but not independently verified,variant_lost_qualifier_batch003_04.csv
I70-031837,momochi_myu,Character,59,百地_美卯,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv
I70-043622,kiki_kaikai,Copyright,59,奇々怪界,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-086248,ujiga_waita,Artist,59,氏賀Y太,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-043683,coraline_(movie),Copyright,58,コララインとボタンの魔女,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-086541,kazue_kato,Artist,58,加藤和恵,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-032727,shoggoth,Character,57,ショゴス,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv
I70-087242,kubooka_toshiyuki,Artist,57,窪岡俊之,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-087595,yamaguchi_sapuri,Artist,57,山口さぷり,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-033144,shiratsuki_shino,Character,56,しらつき_しの,,single Japanese candidate with no conflicting evidence,character_single_candidate_remaining_batch049.csv
I70-043820,artificial_utopia_in_ruins,Copyright,56,霊長新益京,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_accepted_noflag_batch009.csv
I70-043851,kamen_rider_black_sun_(series),Copyright,56,仮面ライダーBLACK SUN,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-087877,kawamori_shouji,Artist,56,河森正治,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-087907,kojima_ayami,Artist,56,小島文美,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-088160,shibamoto_thores,Artist,56,THORES柴本,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-088209,takemoto_yasuhiro,Artist,56,武本康弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-088265,yamatogawa,Artist,56,大和川,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-033346,galaco_(neo),Character,55,ギャラ子,,variant/form rendering plausible but not independently verified,variant_lost_qualifier_batch003_04.csv
I70-043913,echo_(vocaloid),Copyright,55,ECHO,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-043936,mario_&_sonic_at_the_olympic_games_(2007),Copyright,55,マリオ＆ソニック AT 北京オリンピック,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-043953,pikmin_1,Copyright,55,ピクミン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-043959,rin-chan_now!_(vocaloid),Copyright,55,リンちゃんなう！,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
I70-088535,inoue_jun'ya,Artist,55,井上淳哉,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-088958,yamada_akihiro,Artist,55,山田章博,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv
I70-043993,colorful_x_melody_(vocaloid),Copyright,54,カラフル×メロディ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv
