row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,related_copyright_top1,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-033203,yae_sakura_(dream_raiment),56,yae sakura (dream raiment),,multiple/conflicting Japanese candidates,honkai_(series),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033205,yeet-chan_(the_jieb),56,yeet-chan (the jieb),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033211,yumekichi,56,yumekichi,,multiple/conflicting Japanese candidates,sengoku_basara,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033213,yunifi_(unicorn_overlord),56,yunifi (unicorn overlord),,multiple/conflicting Japanese candidates,unicorn_overlord,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033215,zel_(za1f0n),56,zel (za1f0n),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033217,zhuang_fangyi_(empyrean_of_truth)_(arknights),56,zhuang fangyi (empyrean of truth) (arknights),,multiple/conflicting Japanese candidates,arknights,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033223,agni_(fire_punch),55,agni (fire punch),,multiple/conflicting Japanese candidates,fire_punch,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033225,air_shakur_(casual)_(umamusume),55,air shakur (casual) (umamusume),,multiple/conflicting Japanese candidates,umamusume,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033227,alicia_(expedition_33),55,alicia (expedition 33),,multiple/conflicting Japanese candidates,clair_obscur:_expedition_33,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033231,amanogawa_shiina_(crab),55,amanogawa shiina (crab),,multiple/conflicting Japanese candidates,phase_connect,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033232,amenankhnas-talia_ife,55,amenankhnas-talia ife,,multiple/conflicting Japanese candidates,,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033233,ami_(seikyouiku_series),55,ami (seikyouiku series),,multiple/conflicting Japanese candidates,seikyouiku_series,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033234,andranof_pepesha,55,andranof pepesha,,multiple/conflicting Japanese candidates,shy_(series),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033243,aruma_(goma),55,aruma (goma),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033244,asaka_karin_(kujibikido_swimsuit),55,asaka karin (kujibikido swimsuit),,multiple/conflicting Japanese candidates,love_live!,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033247,aventurine_(jiaduobao)_(honkai:_star_rail),55,aventurine (jiaduobao) (honkai: star rail),,multiple/conflicting Japanese candidates,honkai:_star_rail,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033253,baek_eunyung,55,baek eunyung,,multiple/conflicting Japanese candidates,no_home_(manhwa),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033255,bamboo_memory_(ultra_marine)_(umamusume),55,bamboo memory (ultra marine) (umamusume),,multiple/conflicting Japanese candidates,umamusume,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033260,bernadetta_von_varley_(winter),55,bernadetta von varley (winter),,multiple/conflicting Japanese candidates,fire_emblem,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033261,birb_(niniidawns),55,birb (niniidawns),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033268,brioche_d'arquien,55,brioche d'arquien,,no reliable Japanese evidence,dog_days,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033269,bronya_zaychik_(fleurs_du_mal),55,bronya zaychik (fleurs du mal),,multiple/conflicting Japanese candidates,honkai_(series),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033273,cael_anselm_(godheim),55,cael anselm (godheim),,multiple/conflicting Japanese candidates,lovebrush_chronicles,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033276,chaucer_(some1else45),55,chaucer (some1else45),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033279,cheval_grand_(boc'z)_(umamusume),55,cheval grand (boc'z) (umamusume),,multiple/conflicting Japanese candidates,umamusume,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033283,cikapasi,55,cikapasi,,multiple/conflicting Japanese candidates,golden_kamuy,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033287,coat_guy_(no_i'm_not_a_human),55,coat guy (no i'm not a human),,multiple/conflicting Japanese candidates,no_i'm_not_a_human,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033294,current_nadeko,55,current nadeko,,multiple/conflicting Japanese candidates,monogatari_(series),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033297,denji_man_(chainsaw_man),55,denji man (chainsaw man),,multiple/conflicting Japanese candidates,chainsaw_man,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033303,dummy_(undertale),55,dummy (undertale),,multiple/conflicting Japanese candidates,utdr_(toby_fox),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033307,el_xox,55,el xox,,multiple/conflicting Japanese candidates,indie_virtual_youtuber,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033309,eleanor_(justadrian),55,eleanor (justadrian),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033311,ellie_(charon_universe),55,ellie (charon universe),,multiple/conflicting Japanese candidates,charon_universe,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033312,elliot_(par0llel),55,elliot (par0llel),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033313,eloise_(the_atko),55,eloise (the atko),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033315,enya_(junkzero),55,enya (junkzero),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033317,erika_(kusa_mori),55,erika (kusa mori),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033326,feifei_(fkey),55,feifei (fkey),,no reliable Japanese evidence,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033328,female_eshmel_(fire_emblem),55,female eshmel (fire emblem),,multiple/conflicting Japanese candidates,fire_emblem,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033330,feru_(tonsuki),55,feru (tonsuki),,multiple/conflicting Japanese candidates,tondemo_skill_de_isekai_hourou_meshi,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033332,flambae_(dispatch),55,flambae (dispatch),,multiple/conflicting Japanese candidates,dispatch,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033335,fream_(vtuber),55,fream (vtuber),,multiple/conflicting Japanese candidates,indie_virtual_youtuber,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033339,fujimaru_ritsuka_(female)_(teal_uniform),55,fujimaru ritsuka (female) (teal uniform),,multiple/conflicting Japanese candidates,fate/grand_order,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033344,fuwawa_abyssgard_(holonatsu_paradise),55,fuwawa abyssgard (holonatsu paradise),,multiple/conflicting Japanese candidates,hololive,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033348,georgie_denbrough,55,georgie denbrough,,multiple/conflicting Japanese candidates,it_(stephen_king),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033349,gilbird,55,gilbird,,multiple/conflicting Japanese candidates,axis_powers_hetalia,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033352,goblin_(ragnarok_online),55,goblin (ragnarok online),,multiple/conflicting Japanese candidates,ragnarok_online,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033359,grand_caster_(fate),55,grand caster (fate),,multiple/conflicting Japanese candidates,fate/grand_order,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-033368,harumi_(goburin_second),55,harumi (goburin second),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
