"row_id","canonical_tag","post_count","display_ja","search_ja","prior_audit_verdict","audit_verdict","proposed_display_ja","proposed_search_ja","reason_code","confidence","evidence_refs","audit_note","approval_status"
"I70-058135","matsumoto_noriyuki","168","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-058189","watashiya_kaworu","168","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-058334","kayura_yuka","166","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-058551","kajiyama_hiroshi","164","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-058817","yoshikawa_hideaki","162","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-059118","munyuu","159","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-059221","kishimoto_masashi","158","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-059267","tanaka_masayoshi","158","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-059309","hasegawa_shin'ya","157","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-059472","shibata_masahiro","156","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-059891","hamamoto_ryuusuke","152","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-059917","kikuchi_michitaka","152","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-060082","tadano_kazuko","151","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-060213","yahiro_pochi","150","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-060425","kobayashi_gen","148","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-060529","fukushima_masayasu","147","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-060549","inoue_yoshihisa","147","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-060777","yoshizuki_kumichi","146","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-060915","yonekura_kengo","145","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-061020","sakai_hamachi","144","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-061029","sekino_takehiro","144","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-061041","tanaka_ken'ichi","144","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-061183","task_owner","143","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-061358","fujita_mariko","141","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-061411","nogami_takeshi","141","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-061436","takani_yoshiyuki","141","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-061815","kishi_torajirou","138","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-061848","oomura_yuusuke","138","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
