canonical_tag,post_count,aliases,v1_status,prescreen_status,stage_a_family,stage_b_fit,nearest_special_identity,reason,confidence,review_priority,content_filter_used,audit_bucket,p0_spotcheck
adaptation_comparison,171,anime_design_and_light_novel_design|anime_design_and_manga_design,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after paizuri (SpecialID 9; score=0.185),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
animal_couple,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,animal penis (SpecialID 738; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
bakeneko_(mythology),171,bakeneko,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,deep throat (SpecialID 113; score=0.174),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
buried_in_sculpted_sand,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum in uterus (SpecialID 1341; score=0.375),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
canada,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anus (SpecialID 1; score=0.180),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
candy_cigarette,171,cigarette_candy|chocolate_cigarette,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,candy gore (SpecialID 1770; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
cataracts,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after sex (SpecialID 10; score=0.200),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
choco_girl,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,mecha on girl (SpecialID 309; score=0.538),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
death_flag,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,death (SpecialID 2165; score=0.750),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
dia_de_muertos,171,day_of_the_dead_(holiday)|dia_de_los_muertos,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after masturbation (SpecialID 84; score=0.225),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
egosearching,171,vanity_searching|egosurfing|googling_yourself,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,facefucking (SpecialID 114; score=0.196),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
esp_guitars,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,exposed genitals (SpecialID 5; score=0.267),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
furina_(genshin_impact)_(cosplay),171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,armpit sex (SpecialID 11; score=0.126),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
hair_weapon,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,hair bondage (SpecialID 2446; score=0.516),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
hug_carry,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,hogtie carry (SpecialID 2489; score=0.585),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
intertwined_fate_(genshin_impact),171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,cooperative fellatio (SpecialID 102; score=0.170),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
kanji_focus,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,penis focus (SpecialID 588; score=0.569),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
kill_markings,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anilingus (SpecialID 101; score=0.245),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
minor_arcana_(tarot),171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,minor (SpecialID 2353; score=0.597),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
mitsuketa_keshiki_tazusaete,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,deep throat (SpecialID 113; score=0.142),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
picture_book,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on picture (SpecialID 1163; score=0.467),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
plaid_pantyhose,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,smelling pantyhose (SpecialID 2335; score=0.569),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
poking_own_breast,171,,LIKELY_GENERAL_ONLY,LIKELY_CANDIDATE,SPECIAL_BODY_RELATION_STATE,PLAUSIBLE_SPECIAL_FIT,grabbing own breast (SpecialID 2030; score=0.683),body-site relation/state is structurally specific and may be hard to discover from General,MEDIUM,P1,NO,,
primrose_field_illusion,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cooperative fellatio (SpecialID 102; score=0.230),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
st._hilde_academy_of_magic_uniform,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,magic penis (SpecialID 1347; score=0.364),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
ta_girls_school_uniform,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,naked school attendance (SpecialID 2413; score=0.346),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
tempura_costume,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,naked costume (SpecialID 2434; score=0.531),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
time_machine,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,sex machine (SpecialID 312; score=0.594),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
wangji_guqin,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anilingus (SpecialID 101; score=0.214),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
water_drop_hair_ornament,171,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,tentacle hair ornament (SpecialID 1882; score=0.626),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
accidental_kiss,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,penis kiss (SpecialID 1412; score=0.494),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
against_pillar,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anus peek (SpecialID 3; score=0.196),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
bf_109,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after sex (SpecialID 10; score=0.120),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
bird_of_paradise_flower,170,strelitzia_(flower),LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,breasts out of clothes (SpecialID 2650; score=0.296),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
bonfire_(dark_souls),170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,dark pussy (SpecialID 1426; score=0.435),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
cabbit,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,coitus (SpecialID 76; score=0.225),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
cd_walkman,170,discman,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cloth glansjob (SpecialID 13; score=0.188),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
death_(tarot),170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,death (SpecialID 2165; score=0.700),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
drawn_halo,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cuddling handjob (SpecialID 19; score=0.208),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
duck_print,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cow print pasties (SpecialID 2466; score=0.458),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
good_boy_(phrase),170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,octopus boy (SpecialID 1873; score=0.418),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
http_404,170,404_error,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,automatic sex (SpecialID 70; score=0.129),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
ikari_shinji_(cosplay),170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,after oral (SpecialID 112; score=0.141),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
katori_squad's_uniform,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,grabbing another's penis (SpecialID 687; score=0.273),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
kei_car,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,ear sex (SpecialID 22; score=0.193),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
kite_flying,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,face fucking (SpecialID 110; score=0.235),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
lifted_by_cursor,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,grabbed by tentacles (SpecialID 1866; score=0.357),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
maruchan_akai_kitsune_udon,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,amazon position (SpecialID 118; score=0.176),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
neck_brace,170,cervical_collar,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on neck (SpecialID 1124; score=0.396),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
numbered_flag,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after fellatio (SpecialID 100; score=0.200),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
on_banana,170,girl_on_banana,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on back (SpecialID 348; score=0.450),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
onigiri_hair_ornament,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,tentacle hair ornament (SpecialID 1882; score=0.647),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
onion_rings,170,onion_ring,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,nipple rings (SpecialID 744; score=0.555),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
peach_ornament,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,penis ornament (SpecialID 1114; score=0.595),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
pomefiore_dorm_uniform,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cooperative footjob (SpecialID 16; score=0.154),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
puma_(brand),170,puma_ag,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,slave brand (SpecialID 902; score=0.516),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
purring,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,facefucking (SpecialID 114; score=0.200),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
scout_uniform,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,crotch grab (SpecialID 18; score=0.188),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
shell_(company),170,royal_dutch_shell,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,shell pasties (SpecialID 2488; score=0.499),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
single_slipper,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,single nipple piercing (SpecialID 874; score=0.525),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
thigh_cutting,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,thigh cutout (SpecialID 2259; score=0.602),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
yoshi_egg,170,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,love egg (SpecialID 302; score=0.506),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
yotsuboshi_academy_school_uniform,170,yotsuboshi_academy_uniform,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,naked school attendance (SpecialID 2413; score=0.327),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
ah_eto..._bleh_(meme),169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,insertion threshold (meme) (SpecialID 1186; score=0.361),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
assisted_carrying,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,assisted peeing (SpecialID 1990; score=0.579),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
axolotl_girl,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,tentacle girl (SpecialID 1880; score=0.494),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
bent,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,bent over (SpecialID 1745; score=0.727),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
chocolate_icing,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,chocolate on penis (SpecialID 1075; score=0.525),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
colt_1851_navy,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,crotch grab (SpecialID 18; score=0.180),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
condom_pull,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,condom (SpecialID 2143; score=0.768),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
cracked_phone,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,phone sex (SpecialID 1195; score=0.446),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
crown_hat_ornament,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,penis ornament (SpecialID 1114; score=0.506),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
dog_mask,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,gimp mask (SpecialID 2102; score=0.559),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
fiery_clothing,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,slutty clothing (SpecialID 2776; score=0.552),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
fireman's_carry,169,firemans_carry|fireman_carry|person_over_both_shoulders,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,hogtie carry (SpecialID 2489; score=0.492),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
flashlight_beam,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,orgasm beam (SpecialID 1153; score=0.484),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
frilled_hakama,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,hakama pull (SpecialID 2218; score=0.458),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
gradient_sarong,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,armpit sex (SpecialID 11; score=0.180),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
grenade_pin_in_mouth,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,semen in mouth (SpecialID 1303; score=0.631),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
growing_out_of_body,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,breasts out of clothes (SpecialID 2650; score=0.461),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
hezi,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after paizuri (SpecialID 9; score=0.159),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
inverted_cross_necklace,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,inverted nipples (SpecialID 732; score=0.456),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
launching,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,facefucking (SpecialID 114; score=0.270),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
life_at_the_hakurei_shrine_(touhou),169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,all the way through (SpecialID 1863; score=0.326),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
magic_bullet_(e.g.o),169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,bullet vibrator (SpecialID 1354; score=0.414),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
makima_(chainsaw_man)_(cosplay),169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,silicone chainsaw (sex tool) (SpecialID 1205; score=0.299),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
massage_table,169,massage_bed,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,trampling table (SpecialID 1973; score=0.499),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
metronome,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,deepthroat (SpecialID 103; score=0.189),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
moe_(phrase),169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,deepthroat (SpecialID 103; score=0.205),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
mortar_(weapon),169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,bare anus (SpecialID 4; score=0.188),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
multiple_forms,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,multiple footjob (SpecialID 1482; score=0.572),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
nissin_cup_noodle_seafood,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,breasts cup (SpecialID 2712; score=0.365),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
osmanthus_blade,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anus peek (SpecialID 3; score=0.225),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
overshirt,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,foot worship (SpecialID 23; score=0.214),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
peephole,169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,deepthroat (SpecialID 103; score=0.250),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
poison_type_theme_(pokemon),169,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,cooperative footjob (SpecialID 16; score=0.176),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
